,car_name,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats,car_prices_in_dollar,car_nick_name,price_class
2400,Hyundai Grand i10 1.2 CRDi Era,90000,Diesel,Manual,1,2017,2494,7,5734.295,Hyundai,low-class
2401,Honda WR-V i-DTEC VX,76407,Diesel,Manual,2,2018,999,5,10044.0704,Honda,low-class
2402,Maruti Wagon R LXI CNG,103535,Cng,Manual,1,2012,1248,5,2957.6890000000003,Maruti,low-class
2403,Nissan Magnite XV,10048,Petrol,Manual,1,2021,1248,5,10031.9982,Nissan,low-class
2404,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,193707,Diesel,Manual,1,2013,2755,7,9464.6048,Toyota,low-class
2405,Renault KWID 1.0 RXT Optional AT 2016-2019,20987,Petrol,Automatic,1,2018,998,5,3838.9596,Renault,low-class
2406,Maruti Baleno Delta Diesel,77000,Diesel,Manual,1,2018,1497,5,8329.818000000001,Maruti,low-class
2407,Maruti Swift Dzire ZDI,88000,Diesel,Manual,1,2017,796,5,9416.316,Maruti,low-class
2408,Toyota Innova Crysta 2.8 ZX AT BSIV,119000,Diesel,Automatic,1,2016,1086,5,21367.793999999998,Toyota,low-class
2409,Maruti Alto K10 2010-2014 VXI,56000,Petrol,Manual,1,2013,1598,5,3380.216,Maruti,low-class
2410,Honda City GXi,86000,Petrol,Manual,1,2006,998,5,2655.8840000000005,Honda,low-class
2411,Maruti Alto 800 LXI,68000,Petrol,Manual,1,2014,1248,5,3138.7720000000004,Maruti,low-class
2412,Hyundai Santro Xing GLS LPG,76000,Lpg,Manual,1,2014,1197,5,3380.216,Hyundai,low-class
2413,Skoda Rapid 1.6 MPI AT Style,70354,Petrol,Automatic,2,2016,1248,5,6096.461,Skoda,low-class
2414,Maruti Wagon R VXI,117000,Petrol,Manual,1,2009,1493,5,2535.1620000000003,Maruti,low-class
2415,Maruti Vitara Brezza ZDi,65000,Diesel,Manual,1,2019,1493,5,11830.756000000001,Maruti,low-class
2416,Hyundai Xcent 1.2 Kappa SX Option,46865,Petrol,Manual,1,2017,1196,5,6627.6378,Hyundai,low-class
2417,Maruti Swift Dzire ZDI,77932,Diesel,Manual,2,2015,1495,5,6543.1324,Maruti,low-class
2418,Hyundai Verna Transform SX VGT CRDi,118215,Diesel,Manual,1,2010,998,5,3090.4832,Hyundai,low-class
2419,Kia Seltos HTX Plus D,45873,Diesel,Manual,1,2020,1498,5,19689.7582,Kia,low-class
2420,Maruti Eeco 5 Seater AC BSIV,115596,Petrol,Manual,1,2014,1198,5,3090.4832,Maruti,low-class
2421,Hyundai Accent GLE,69218,Petrol,Manual,1,2007,1197,5,1581.4582,Hyundai,low-class
2422,Hyundai Venue SX Plus Turbo DCT,26192,Petrol,Automatic,1,2020,1086,5,14377.9902,Hyundai,low-class
2423,Ford Ecosport 1.5 DV5 MT Ambiente,90992,Diesel,Manual,2,2014,1498,5,5842.9448,Ford,low-class
2424,Volkswagen Polo 1.2 MPI Highline,42322,Petrol,Manual,2,2014,1061,5,5130.685,Volkswagen,low-class
2425,Hyundai Grand i10 1.2 Kappa Sportz BSIV,20064,Petrol,Manual,1,2019,1086,5,7013.9482,Hyundai,low-class
2426,Hyundai i10 Magna LPG,37418,Lpg,Manual,1,2013,1497,5,3392.2882,Hyundai,low-class
2427,Ford Ecosport 1.5 Diesel Titanium BSIV,86102,Diesel,Manual,1,2017,796,5,8643.6952,Ford,low-class
2428,Maruti Wagon R LXI Minor Duo LPG,105192,Lpg,Manual,3,2008,1999,5,1327.9420000000002,Maruti,low-class
2429,Hyundai i10 Sportz 1.1L,46895,Petrol,Manual,2,2014,1199,5,4032.1148,Hyundai,low-class
2430,Honda City 1.5 S MT,94135,Petrol,Manual,2,2009,1462,5,3500.938,Honda,low-class
2432,Land Rover Range Rover Evoque 2.0 S diesel 2020-2021,19150,Diesel,Automatic,1,2020,1396,5,60988.754400000005,Land,low-class
2433,Honda Amaze VX Petrol,22803,Petrol,Manual,1,2021,1197,5,9512.8936,Honda,low-class
2434,Maruti Vitara Brezza ZXI Plus,35864,Petrol,Manual,2,2020,1497,5,11359.940200000001,Maruti,low-class
2435,Skoda Rapid 1.5 TDI Ambition,48007,Diesel,Manual,2,2015,1248,7,7062.237,Skoda,low-class
2436,Hyundai i20 Asta 1.4 CRDi,98057,Diesel,Manual,2,2016,1197,5,7195.0312,Hyundai,low-class
2437,Maruti Swift VXI,17222,Petrol,Manual,1,2018,1248,5,6398.266,Maruti,low-class
2438,Honda City S,77960,Petrol,Manual,2,2012,1086,5,4840.9522,Honda,low-class
2439,Maruti Ertiga VDI,105812,Diesel,Manual,3,2015,998,5,6832.8652,Maruti,low-class
2440,Hyundai Grand i10 1.2 Kappa Sportz Option,47180,Petrol,Manual,1,2017,814,5,6060.2444,Hyundai,low-class
2441,Maruti Swift VDI BSIV,91865,Diesel,Manual,2,2010,1995,5,3018.05,Maruti,low-class
2442,Hyundai Santro Xing GLS,121761,Petrol,Manual,1,2008,1248,5,1460.7362,Hyundai,low-class
2443,Maruti Celerio ZXI AT,44540,Petrol,Automatic,1,2015,1461,8,4744.3746,Maruti,low-class
2444,Hyundai EON Era Plus,27713,Petrol,Manual,1,2018,1193,5,4080.4036,Hyundai,low-class
2445,BMW X1 sDrive20d,83354,Diesel,Automatic,2,2013,1798,5,16237.109,BMW,low-class
2446,Maruti Vitara Brezza LDi Option,118587,Diesel,Manual,1,2017,1197,5,7605.486,Maruti,low-class
2447,Renault Lodgy 110PS RxZ 8 Seater,72318,Diesel,Manual,1,2016,1248,5,7388.1864000000005,Renault,low-class
2448,Tata Indigo eGLX BS IV,88579,Petrol,Manual,1,2010,1248,5,1810.83,Tata,low-class
2449,Toyota Corolla Altis VL AT,69509,Petrol,Automatic,2,2016,2982,7,13798.5246,Toyota,low-class
2450,Volkswagen Vento 1.2 TSI Highline AT,68012,Petrol,Automatic,2,2017,999,5,8897.2114,Volkswagen,low-class
2451,Maruti Swift Dzire ZDI Plus,71250,Diesel,Manual,1,2017,1197,5,9355.955,Maruti,low-class
2452,Maruti Swift Dzire AMT VDI,76268,Diesel,Automatic,2,2017,1197,5,7798.6412,Maruti,low-class
2453,Toyota Fortuner 3.0 Diesel,118649,Diesel,Manual,1,2011,1086,5,12699.9544,Toyota,low-class
2454,Volkswagen Polo GT 1.0 TSI,19319,Petrol,Automatic,1,2021,1998,5,10671.8248,Volkswagen,low-class
2455,Hyundai i20 1.2 Asta,69826,Petrol,Manual,1,2018,1086,5,9114.511,Hyundai,low-class
2456,Hyundai i10 Magna,43274,Petrol,Manual,1,2008,1956,6,2836.967,Hyundai,low-class
2457,Hyundai i10 Magna 1.1L,45950,Petrol,Manual,1,2013,1956,5,3488.8658,Hyundai,low-class
2458,Chevrolet Cruze LTZ,91649,Diesel,Manual,1,2016,1248,5,10828.763400000002,Chevrolet,low-class
2459,Hyundai i10 Magna 1.1L,56936,Petrol,Manual,1,2011,1399,5,3561.2990000000004,Hyundai,low-class
2460,MG Hector Plus Smart Diesel MT,9000,Diesel,Manual,1,2021,1120,5,21669.599,MG,low-class
2461,Jeep Compass 2.0 Limited 4X4,120422,Diesel,Manual,1,2017,998,5,16321.6144,Jeep,low-class
2462,Tata Bolt Quadrajet XM,133659,Diesel,Manual,2,2016,1497,5,3802.743,Tata,low-class
2463,Ford Fiesta 1.4 SXi TDCi ABS,80295,Diesel,Manual,1,2010,936,5,2716.245,Ford,low-class
2464,Hyundai Grand i10 CRDi Sportz,55259,Diesel,Manual,1,2016,1497,5,5830.872600000001,Hyundai,low-class
2465,Maruti Celerio X VXI BSIV,54996,Petrol,Manual,2,2019,998,5,4551.2194,Maruti,low-class
2466,Tata Nexon XZ Plus Diesel S,30903,Diesel,Manual,1,2021,1396,5,12591.3046,Tata,low-class
2467,Chevrolet Beat Diesel LT,77385,Diesel,Manual,2,2011,1248,5,2003.9851999999998,Chevrolet,low-class
2468,Honda City ZX MT,38733,Petrol,Manual,1,2019,1798,5,4708.158,Honda,low-class
2469,Maruti Wagon R VXI BS IV,51242,Petrol,Manual,1,2013,999,7,3283.6384000000003,Maruti,low-class
2470,Hyundai i20 1.4 Sportz,79385,Diesel,Manual,2,2018,1956,5,8245.312600000001,Hyundai,low-class
2471,Maruti Baleno 1.3 Delta,57304,Diesel,Manual,2,2018,1197,5,8064.2296,Maruti,low-class
2472,Toyota Corolla Altis G,106188,Petrol,Manual,1,2013,1197,5,5070.3240000000005,Toyota,low-class
2473,Renault Triber RXT,57778,Petrol,Manual,1,2020,796,5,7074.309200000001,Renault,low-class
2474,Jeep Compass 2.0 Limited Option,64011,Diesel,Manual,1,2017,1461,5,15090.25,Jeep,low-class
2475,Hyundai Grand i10 Asta,35315,Petrol,Manual,1,2013,1396,5,4345.992,Hyundai,low-class
2476,Hyundai i20 Active 1.2 S,15000,Petrol,Manual,1,2016,1199,5,5987.8112,Hyundai,low-class
2477,Maruti Alto 800 LXI,21461,Petrol,Manual,2,2018,2953,7,2981.8334000000004,Maruti,low-class
2478,Renault Pulse RxZ Optional,90000,Diesel,Manual,2,2015,1197,5,3380.216,Renault,low-class
2479,Hyundai Verna 1.4 VTVT,42512,Petrol,Manual,1,2016,796,5,6036.1,Hyundai,low-class
2480,Honda WR-V i-VTEC VX,53580,Petrol,Manual,1,2017,1086,5,6941.515,Honda,low-class
2481,Ford Endeavour 3.0L 4X4 AT,25000,Diesel,Automatic,1,2011,2179,7,9355.955,Ford,low-class
2482,Hyundai i20 Sportz,1619,Petrol,Manual,1,2022,1956,5,9476.677,Hyundai,low-class
2483,Maruti Alto 800 LXI,45000,Petrol,Manual,1,2014,1198,5,2535.1620000000003,Maruti,low-class
2484,Hyundai i10 Era,175000,Petrol,Manual,1,2010,2498,6,2112.635,Hyundai,low-class
2485,Mahindra XUV500 W11 BSIV,64000,Diesel,Manual,1,2018,1197,5,13883.03,Mahindra,low-class
2486,Jeep Compass 2.0 Longitude BSIV,17000,Diesel,Manual,1,2018,1497,5,15090.25,Jeep,low-class
2487,Honda Amaze EX i-Vtech,48000,Petrol,Manual,1,2013,1197,5,3319.855,Honda,low-class
2488,Mahindra Thar CRDe,86000,Diesel,Manual,1,2018,624,4,9054.15,Mahindra,low-class
2489,Hyundai i10 Sportz,64000,Petrol,Manual,3,2014,1196,5,2836.967,Hyundai,low-class
2490,Honda City EXi,84000,Petrol,Manual,1,2008,1197,5,1207.22,Honda,low-class
2491,Toyota Etios Liva G SP,45000,Petrol,Manual,1,2014,998,5,3609.5878000000002,Toyota,low-class
2493,Maruti Eeco 5 Seater AC BSIV,25000,Petrol,Manual,1,2019,1368,5,5009.963000000001,Maruti,low-class
2494,Maruti Swift Dzire 1.2 Lxi BSIV,55000,Petrol,Manual,1,2012,1591,5,3742.382,Maruti,low-class
2495,Maruti Wagon R VXI BS IV,48000,Petrol,Manual,1,2017,1493,7,4225.27,Maruti,low-class
2496,Mahindra Scorpio S3 7 Seater,17001,Diesel,Manual,1,2019,1248,7,10925.341,Mahindra,low-class
2497,Jeep Compass 1.4 Limited Plus,18000,Petrol,Automatic,2,2019,1197,5,19967.4188,Jeep,low-class
2498,Hyundai Verna 1.6 VTVT S Option,42000,Petrol,Manual,1,2015,1997,7,5975.7390000000005,Hyundai,low-class
2499,Mahindra Bolero Power Plus SLE,176000,Diesel,Manual,1,2017,1598,5,5432.49,Mahindra,low-class
2500,Maruti Ertiga ZDI,55352,Diesel,Manual,1,2013,1997,7,6337.905,Maruti,low-class
2501,Maruti Swift Dzire VXI,5000,Petrol,Manual,1,2020,1248,5,7533.0528,Maruti,low-class
2502,Mahindra Scorpio 1.99 S10,56231,Diesel,Manual,1,2017,1956,5,13267.347800000001,Mahindra,low-class
2503,Skoda Rapid 1.6 MPI Ambition BSIV,7000,Petrol,Manual,1,2019,1493,5,9054.15,Skoda,low-class
2504,Mahindra XUV500 1.99 FWD W8,80000,Diesel,Manual,2,2014,1197,5,6036.1,Mahindra,low-class
2505,Maruti Swift Dzire Tour 1.3 S Diesel,120000,Diesel,Manual,1,2018,796,5,4828.88,Maruti,low-class
2506,Jeep Compass 2.0 Limited Plus BSIV,22000,Diesel,Manual,1,2019,796,5,18047.939,Jeep,low-class
2508,Hyundai i20 Asta 1.2,80000,Petrol,Manual,1,2013,1497,5,3621.66,Hyundai,low-class
2509,Maruti Alto 800 LXI,20000,Petrol,Manual,3,2014,1497,5,2293.718,Maruti,low-class
2510,Maruti Omni MPI STD BSIV,35000,Petrol,Manual,1,2013,1199,5,1448.664,Maruti,low-class
2511,Renault Duster 110PS Diesel RxL,60000,Diesel,Manual,1,2015,1197,5,5613.573,Renault,low-class
2512,Honda City i VTEC VX,67000,Petrol,Manual,1,2015,1498,5,6941.515,Honda,low-class
2513,Honda City V MT,65000,Petrol,Manual,1,2013,1399,5,4225.27,Honda,low-class
2514,Honda Jazz V,26000,Petrol,Manual,1,2018,1197,5,6337.905,Honda,low-class
2515,Hyundai Xcent 1.2 Kappa S,65000,Petrol,Manual,1,2015,1248,5,4225.27,Hyundai,low-class
2516,Maruti Ciaz Delta 1.5,35000,Diesel,Manual,1,2019,814,5,8450.54,Maruti,low-class
2517,Ford Figo Diesel EXI,85000,Diesel,Manual,4,2011,1373,5,1931.5520000000001,Ford,low-class
2518,Hyundai Grand i10 Sportz,60000,Petrol,Manual,2,2013,1798,5,3440.577,Hyundai,low-class
2519,Tata Manza Aqua Quadrajet BS IV,80000,Diesel,Manual,2,2011,2523,7,2112.635,Tata,low-class
2520,Hyundai EON Sportz,60000,Petrol,Manual,1,2015,1956,7,2354.079,Hyundai,low-class
2521,Maruti Ciaz AT ZXi,430000,Petrol,Automatic,1,2015,1498,5,6639.71,Maruti,low-class
2522,Toyota Corolla Altis GL,50000,Petrol,Manual,1,2011,2179,7,3561.2990000000004,Toyota,low-class
2523,Mahindra Bolero SLX,120000,Diesel,Manual,1,2014,2354,5,5130.685,Mahindra,low-class
2524,Tata New Safari XT,18000,Diesel,Manual,1,2021,1197,5,20510.6678,Tata,low-class
2525,Ford Ecosport 1.5 DV5 MT Titanium Optional,42130,Diesel,Manual,1,2014,1364,5,5420.4178,Ford,low-class
2526,Mahindra XUV500 W10 2WD,64000,Diesel,Manual,1,2017,1086,5,13279.42,Mahindra,low-class
2527,Honda Accord 2.4 MT,63000,Petrol,Manual,1,2009,1497,8,3923.465,Honda,low-class
2528,Hyundai i20 Active 1.2 S,47000,Petrol,Manual,1,2015,1197,5,5251.406999999999,Hyundai,low-class
2529,Toyota Etios 2014-2016 GD,67000,Diesel,Manual,1,2016,1582,5,6337.905,Toyota,low-class
2530,Hyundai Santro Xing GL,40000,Petrol,Manual,1,2008,1591,5,1810.83,Hyundai,low-class
2531,Mahindra Marazzo M8 8Str,99000,Diesel,Manual,1,2019,1061,5,9657.76,Mahindra,low-class
2532,Hyundai i20 Magna,7500,Petrol,Manual,1,2021,1086,5,8269.457,Hyundai,low-class
2533,Hyundai Verna 1.6 SX,50000,Diesel,Manual,1,2012,1086,5,3561.2990000000004,Hyundai,low-class
2534,Hyundai Verna 1.6 VTVT S,41000,Petrol,Manual,1,2017,1956,5,7545.125,Hyundai,low-class
2535,Maruti Estilo LXI,50000,Petrol,Manual,1,2009,1591,5,1509.025,Maruti,low-class
2536,Hyundai Santro Xing GL Plus,15000,Petrol,Manual,1,2012,1198,5,2112.635,Hyundai,low-class
2538,Tata Harrier XZ BSIV,20000,Diesel,Manual,2,2019,1598,5,15693.86,Tata,low-class
2539,Hyundai Verna 1.6 VTVT S,29000,Petrol,Manual,1,2016,1373,5,6036.1,Hyundai,low-class
2540,Honda Brio S MT,13000,Petrol,Manual,1,2013,1497,5,3440.577,Honda,low-class
2541,Honda Amaze S Petrol BSIV,27000,Petrol,Manual,1,2019,1497,7,6458.6269999999995,Honda,low-class
2542,Volkswagen Vento Petrol Comfortline,50000,Petrol,Manual,1,2013,1248,5,3923.465,Volkswagen,low-class
2543,Maruti Ciaz 1.4 Sigma,48000,Petrol,Manual,1,2017,1582,5,6036.1,Maruti,low-class
2544,Honda City i VTEC VX,39000,Petrol,Manual,1,2017,1798,7,9355.955,Honda,low-class
2545,Honda City i VTEC CVT VX,41000,Petrol,Automatic,1,2017,1248,5,9657.76,Honda,low-class
2546,Maruti Ertiga VDI Limited Edition,74988,Diesel,Manual,1,2012,814,5,5613.573,Maruti,low-class
2547,Hyundai Verna CRDi 1.6 EX,24494,Diesel,Manual,1,2018,1197,7,8728.2006,Hyundai,low-class
2548,Toyota Corolla Altis JS MT,26000,Petrol,Manual,1,2017,1498,5,9657.76,Toyota,low-class
2549,Maruti Ertiga VDI,80000,Diesel,Manual,1,2014,1198,5,5613.573,Maruti,low-class
2550,Hyundai EON D Lite Plus,60000,Petrol,Manual,2,2012,998,7,1569.3860000000002,Hyundai,low-class
2551,Maruti Swift VXI,60000,Petrol,Manual,2,2013,999,5,3621.66,Maruti,low-class
2552,Maruti Ertiga 1.5 ZDI,44304,Diesel,Manual,1,2015,1497,5,7786.569,Maruti,low-class
2553,Honda Amaze SX i-VTEC,32000,Petrol,Manual,1,2014,814,5,4406.353,Honda,low-class
2554,Maruti S-Presso VXI 2019-2022,24531,Petrol,Manual,1,2020,1197,5,5191.046,Maruti,low-class
2555,Renault Triber RXT,35000,Petrol,Manual,1,2020,814,5,7001.876,Renault,low-class
2556,Honda City i VTEC CVT VX,73000,Petrol,Automatic,1,2015,1193,5,6337.905,Honda,low-class
2557,Hyundai EON Sportz,31000,Petrol,Manual,1,2015,1197,5,3078.411,Hyundai,low-class
2558,Maruti Swift VXi BSIV,43000,Petrol,Manual,1,2011,1248,6,2981.8334000000004,Maruti,low-class
2559,Hyundai EON Magna Plus,5000,Petrol,Manual,1,2018,1198,5,4309.7753999999995,Hyundai,low-class
2560,Tata Indigo eGLS BS IV,25000,Petrol,Manual,1,2010,1497,5,1509.025,Tata,low-class
2561,Hyundai Grand i10 Magna,90000,Petrol,Manual,1,2017,1197,5,4828.88,Hyundai,low-class
2562,Maruti Ciaz ZDi Plus SHVS,56150,Diesel,Manual,1,2016,1197,5,6820.793000000001,Maruti,low-class
2563,Mahindra KUV 100 NXT D75 K8 Dual Tone,20000,Diesel,Manual,2,2017,1198,8,4345.992,Mahindra,low-class
2564,Honda City i VTEC VX,60000,Petrol,Manual,2,2015,2494,5,5915.378000000001,Honda,low-class
2565,Hyundai Xcent Prime T Plus CNG BSIV,70000,Cng,Manual,1,2017,1199,5,4828.88,Hyundai,low-class
2566,Maruti Baleno 1.2 Delta,25000,Petrol,Manual,1,2019,796,5,5432.49,Maruti,low-class
2567,Datsun GO T BSIV,25000,Petrol,Manual,1,2014,1497,5,1931.5520000000001,Datsun,low-class
2568,Toyota Innova 2.5 V Diesel 8-seater,18000,Diesel,Manual,1,2009,1248,7,10261.37,Toyota,low-class
2569,Tata Punch Adventure,12000,Petrol,Manual,1,2021,2179,5,7846.93,Tata,low-class
2570,Maruti Alto 800 VXI,15000,Petrol,Manual,2,2017,1498,5,2788.6782000000003,Maruti,low-class
2571,Honda City S,55000,Petrol,Manual,1,2013,1997,5,4225.27,Honda,low-class
2572,Maruti Swift Dzire LDI,70000,Diesel,Manual,2,2013,1198,5,2776.6059999999998,Maruti,low-class
2573,Mahindra Scorpio VLX 2WD 7S BSIV,300000,Diesel,Manual,2,2011,1197,5,4225.27,Mahindra,low-class
2574,Honda City i DTEC V,52314,Diesel,Manual,1,2014,1498,5,4828.88,Honda,low-class
2575,Land Rover Range Rover Velar R-Dynamic S Petrol,19000,Petrol,Automatic,1,2020,998,5,86316.23,Land,low-class
2576,Nissan Micra XV CVT,16937,Petrol,Automatic,1,2017,1197,5,3923.465,Nissan,low-class
2577,Maruti Baleno 1.2 CVT Delta,25000,Petrol,Automatic,1,2019,1399,5,5432.49,Maruti,low-class
2578,Volkswagen Ameo 1.5 TDI Highline AT 16 Alloy,40000,Diesel,Automatic,2,2017,1086,5,5673.934,Volkswagen,low-class
2579,Maruti Wagon R Stingray VXI Optional,70000,Petrol,Manual,1,2015,1197,7,3380.216,Maruti,low-class
2580,Hyundai Xcent 1.2 Kappa S Option,46000,Petrol,Manual,1,2015,1493,5,3863.1040000000003,Hyundai,low-class
2581,Ford Figo Diesel Titanium,70000,Diesel,Manual,1,2011,1461,5,1509.025,Ford,low-class
2582,Hyundai i10 Era,40000,Petrol,Manual,3,2009,998,7,1569.3860000000002,Hyundai,low-class
2583,Hyundai i20 Sportz Plus BSIV,17500,Petrol,Manual,2,2019,2982,7,7001.876,Hyundai,low-class
2584,Mahindra Bolero Power Plus SLX,70000,Diesel,Manual,2,2017,2982,5,5794.656,Mahindra,low-class
2585,Renault Scala Diesel RxZ,67000,Diesel,Manual,4,2013,1248,5,3621.66,Renault,low-class
2586,Maruti Wagon R VXI BS IV,20000,Petrol,Manual,2,2016,995,5,4225.27,Maruti,low-class
2587,Toyota Fortuner 4x2 AT,120000,Diesel,Automatic,3,2015,998,5,16901.08,Toyota,low-class
2588,Toyota Fortuner 4x2 AT,120000,Diesel,Automatic,4,2015,998,5,15693.86,Toyota,low-class
2589,Tata Zest Quadrajet 1.3 75PS XE,100000,Diesel,Manual,1,2018,1248,7,3018.05,Tata,low-class
2591,Hyundai EON 1.0 Magna Plus Option O,15000,Petrol,Manual,1,2017,796,6,3621.66,Hyundai,low-class
2592,Maruti Wagon R VXI BS IV,30000,Petrol,Manual,2,2012,1956,5,2293.718,Maruti,low-class
2593,Maruti Vitara Brezza VDi,40000,Diesel,Manual,1,2019,1193,5,8450.54,Maruti,low-class
2594,Mahindra Bolero B6 Opt,50000,Diesel,Manual,1,2020,1199,5,10261.37,Mahindra,low-class
2596,Tata New Safari XZ Plus Gold 6 Str,5000,Diesel,Manual,1,2022,1591,5,26558.84,Tata,low-class
2597,Tata Zest Revotron 1.2 XT,15000,Petrol,Manual,1,2015,1582,5,5432.49,Tata,low-class
2598,Honda WR-V i-VTEC VX,60000,Petrol,Manual,1,2019,1197,5,10261.37,Honda,low-class
2599,Tata Bolt Revotron XT,50000,Petrol,Manual,1,2015,1461,5,3621.66,Tata,low-class
2600,Hyundai Verna 1.6 SX VTVT,46000,Petrol,Manual,1,2014,814,5,5565.284200000001,Hyundai,low-class
2601,Hyundai Verna 1.6 CRDi EX MT,55000,Diesel,Manual,1,2014,1396,5,5203.1182,Hyundai,low-class
2602,Hyundai Xcent 1.2 Kappa SX,50000,Petrol,Manual,2,2014,1198,5,4225.27,Hyundai,low-class
2603,Renault Scala Diesel RxZ,6400,Diesel,Manual,2,2013,1197,7,3018.05,Renault,low-class
2604,Hyundai EON D Lite Plus,40000,Petrol,Manual,2,2015,1997,5,1931.5520000000001,Hyundai,low-class
2605,Tata Indigo CR4,20000,Diesel,Manual,2,2011,998,5,1991.913,Tata,low-class
2606,Honda Amaze VX i-VTEC,60000,Petrol,Manual,1,2017,1197,5,4587.436,Honda,low-class
2607,Maruti Wagon R ZXI AMT 1.2,40000,Petrol,Automatic,1,2020,1582,5,6337.905,Maruti,low-class
2608,Mahindra Scorpio 1.99 S10,130000,Diesel,Manual,1,2015,1461,5,9054.15,Mahindra,low-class
2609,Maruti Wagon R VXI Plus,30000,Petrol,Manual,2,2017,1498,5,3802.743,Maruti,low-class
2610,Hyundai Venue S,15000,Petrol,Manual,1,2021,1497,5,8945.5002,Hyundai,low-class
2611,Hyundai Verna CRDi 1.6 SX,40000,Diesel,Manual,1,2019,1197,5,10382.092,Hyundai,low-class
2612,Renault Duster 85PS Diesel RxS,50000,Diesel,Manual,1,2017,1197,5,8148.735000000001,Renault,low-class
2613,Honda Amaze EX i-Dtech,120000,Diesel,Manual,2,2013,1396,5,3199.133,Honda,low-class
2614,Kia Seltos HTX G,10000,Petrol,Manual,1,2020,1199,7,14486.64,Kia,low-class
2615,Hyundai i10 Magna,75000,Petrol,Manual,3,2009,999,5,1629.747,Hyundai,low-class
2617,Tata Indigo LS TDI BSIII,120000,Diesel,Manual,3,2010,1461,5,1327.9420000000002,Tata,low-class
2618,Tata Tiago 1.2 Revotron XB,50000,Petrol,Manual,1,2018,1197,7,3742.382,Tata,low-class
2619,Renault Triber RXE,5000,Petrol,Manual,1,2020,2494,5,6639.71,Renault,low-class
2620,Volkswagen Polo Diesel Comfortline 1.2L,80000,Diesel,Manual,4,2010,1396,5,2172.996,Volkswagen,low-class
2621,Renault Duster 85PS Diesel RxL,40000,Diesel,Manual,2,2015,1197,7,4889.241,Renault,low-class
2622,Maruti Swift Dzire VXI,30000,Petrol,Manual,1,2020,2179,5,7364.0419999999995,Maruti,low-class
2623,Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,120000,Diesel,Manual,3,2005,796,5,2172.996,Toyota,low-class
2625,Hyundai i10 Magna 1.2 iTech SE,70000,Petrol,Manual,2,2008,1248,5,1448.664,Hyundai,low-class
2626,Mahindra XUV500 W6 2WD,120000,Diesel,Manual,1,2014,1197,5,8909.2836,Mahindra,low-class
2627,Maruti Alto 800 VXI,5000,Petrol,Manual,1,2022,1197,5,5166.9016,Maruti,low-class
2628,Maruti Baleno Delta,35000,Petrol,Manual,1,2019,998,5,6337.905,Maruti,low-class
2629,Maruti Vitara Brezza VDi Option,40000,Diesel,Manual,1,2017,1248,5,7243.32,Maruti,low-class
2630,Hyundai i20 Asta Option 1.2,20000,Petrol,Manual,1,2017,1498,5,6277.544000000001,Hyundai,low-class
2631,Maruti Baleno 1.2 Sigma,80000,Petrol,Manual,1,2017,814,5,5070.3240000000005,Maruti,low-class
2632,Maruti Wagon R LXI BS IV,15000,Petrol,Manual,1,2013,796,5,4466.714,Maruti,low-class
2633,Maruti Vitara Brezza VDi,70000,Diesel,Manual,2,2017,1197,5,6579.349,Maruti,low-class
2634,Honda Amaze S i-DTEC,120000,Diesel,Manual,1,2016,1399,5,4828.88,Honda,low-class
2635,Hyundai EON D Lite Plus,25000,Petrol,Manual,2,2018,1498,5,2776.6059999999998,Hyundai,low-class
2636,Maruti Alto 800 LXI,25000,Petrol,Manual,1,2015,1248,5,3018.05,Maruti,low-class
2637,Hyundai i20 1.2 Sportz Option,60000,Petrol,Manual,2,2011,1197,5,2776.6059999999998,Hyundai,low-class
2638,Chevrolet Aveo 1.4 LS BSIV,80000,Petrol,Manual,1,2007,998,5,1991.913,Chevrolet,low-class
2639,Ford Ecosport 1.5 DV5 MT Titanium,80000,Diesel,Manual,3,2013,993,5,3621.66,Ford,low-class
2640,Maruti Swift Dzire VDi,90000,Diesel,Manual,2,2012,1197,5,3259.494,Maruti,low-class
2641,Hyundai Xcent 1.2 Kappa S,37000,Petrol,Manual,1,2016,796,5,3983.826,Hyundai,low-class
2642,Maruti Alto K10 LXI,50000,Petrol,Manual,1,2015,1498,5,3621.66,Maruti,low-class
2644,Maruti Baleno 1.2 Delta,19493,Petrol,Manual,1,2017,796,5,6627.6378,Maruti,low-class
2645,Maruti Alto LXi BSIII,35000,Petrol,Manual,2,2007,993,5,1267.5810000000001,Maruti,low-class
2646,Honda Amaze S i-Dtech,60000,Diesel,Manual,2,2014,1396,5,3380.216,Honda,low-class
2647,Hyundai Xcent 1.2 CRDi SX,50000,Diesel,Manual,1,2018,1498,5,5432.49,Hyundai,low-class
2650,Hyundai Creta 1.4 CRDi S,94000,Diesel,Manual,1,2016,1798,5,8450.54,Hyundai,low-class
